Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
IFT43	gene	IFT43	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Orphanet;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Cranioectodermal dysplasia 3, 614099;Sensenbrenner syndrome;Short-rib thoracic dysplasia 18 with polydactyly, 617866				29896747;28400947;26892345;24027799;21378380;22791528		False	3	67;0;33	4.3	False		ENSG00000119650	ENSG00000119650	HGNC:29669													
INPP5E	gene	INPP5E	Expert list;Expert Review Green;Other	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome;Joubert syndrome 1				23386033;26748598		False	3	100;0;0	4.3	False		ENSG00000148384	ENSG00000148384	HGNC:21474													
INVS	gene	INVS	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Orphanet;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Senior-Loken syndrome;Nephronophthisis 2, infantile, 602088;Nephronophthisis				12872123		False	3	0;0;0	4.3	False		ENSG00000119509	ENSG00000119509	HGNC:17870													
IQCB1	gene	IQCB1	Emory Genetics Laboratory;Expert list;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Orphanet;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Senior-Loken syndrome 5, 609254;Senior-Loken syndrome						False	3	0;0;0	4.3	False		ENSG00000173226	ENSG00000173226	HGNC:28949													
KIAA0586	gene	KIAA0586	Expert list;Expert Review Green;Other	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 23;Joubert syndrome;Short-rib thoracic dysplasia 14 with polydactyly;Short-rib dysplasia 14 with polydactyly				26096313		False	3	100;0;0	4.3	False		ENSG00000100578	ENSG00000100578	HGNC:19960													
KIAA0753	gene	KIAA0753	Expert Review Green;Literature	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	?Orofaciodigital syndrome XV 617127;Joubert syndrome;Short-rib skeletal dysplasia				29138412;28220259;26643951		False	3	50;0;50	4.3	False		ENSG00000198920	ENSG00000198920	HGNC:29110													
KIF7	gene	KIF7	Emory Genetics Laboratory;Expert list;Expert Review Green;Other;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Joubert syndrome 12   200990;Acrocallosal syndrome   200990				21633164		False	3	100;0;0	4.3	False		ENSG00000166813	ENSG00000166813	HGNC:30497													
LZTFL1	gene	LZTFL1	Emory Genetics Laboratory;Expert list;Expert Review Green;Radboud University Medical Center, Nijmegen;UKGTN	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Bardet-Biedl syndrome 17, 615994				22510444;27312011;23692385		False	3	0;0;100	4.3	False		ENSG00000163818	ENSG00000163818	HGNC:6741													
MAPKBP1	gene	MAPKBP1	Expert Review Green;Literature	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Nephronophthisis 20   617271				28089251		False	3	100;0;0	4.3	False		ENSG00000137802	ENSG00000137802	HGNC:29536													
MKKS	gene	MKKS	Eligibility statement prior genetic testing;Expert list;Expert Review Green	Renal ciliopathies	Congenital malformations caused by ciliopathies	Ciliopathies	BIALLELIC, autosomal or pseudoautosomal	Bardet Biedl syndrome 6;236700				10802661;10973251;10973238		False	3	100;0;0	4.3	False		ENSG00000125863	ENSG00000125863	HGNC:7108													
